Ejemplo_TP	Ejemplo_RP
7.08899	0.289934
7.08643	0.289855
7.08485	0.289802
7.08286	0.289795
7.08282	0.289659
7.0818	0.289596
7.07809	0.289555
7.07361	0.28934
7.07355	0.289165
7.07328	0.289153
7.0714	0.288976
7.06855	0.288938
7.05748	0.288825
7.05324	0.288784
7.05047	0.288577
7.04768	0.288554
7.04537	0.288512
7.04025	0.288406
7.03582	0.288211
7.03471	0.288086
7.03371	0.287777
7.03077	0.287604
7.03026	0.287594
7.02907	0.287534
7.0268	0.287301
7.02593	0.287248
7.02145	0.287037
7.0205	0.286929
7.0204	0.286923
7.01453	0.286638
7.00443	0.28599
7.004	0.285887
7.00198	0.285561
7.00005	0.285536
6.99917	0.285481
6.99804	0.285391
6.99624	0.285229
6.98867	0.285186
6.98775	0.285046
6.98762	0.284933
6.98734	0.284667
6.98678	0.284646
6.98587	0.284397
6.97771	0.284281
6.97652	0.28425
6.9759	0.284213
6.97371	0.284068
6.96152	0.283801
6.95937	0.283383
6.95743	0.283163
6.95291	0.282781
6.94143	0.282662
6.94068	0.282448
6.93086	0.282351
6.92915	0.282278
6.92286	0.282207
6.91978	0.282198
6.91645	0.282119
6.9154	0.282018
6.90712	0.281918
6.89248	0.281899
6.8913	0.281688
6.88771	0.281586
6.8765	0.281536
6.87436	0.281362
6.8731	0.281199
6.87266	0.281178
6.8704	0.280931
6.86276	0.280854
6.85381	0.280529
6.85088	0.280354
6.84487	0.280132
6.84468	0.279719
6.84171	0.279638
6.84142	0.279486
6.83965	0.279292
6.8395	0.279268
6.83667	0.279231
6.8314	0.279048
6.82979	0.278822
6.82604	0.278751
6.82287	0.278691
6.82284	0.278685
6.81683	0.278673
6.81629	0.278559
6.81171	0.278442
6.80876	0.278274
6.80324	0.278166
6.7983	0.278153
6.79726	0.278004
6.79343	0.277957
6.78993	0.277779
6.7898	0.277542
6.78688	0.277424
6.78257	0.277284
6.77312	0.277199
6.76975	0.277064
6.74923	0.277033
6.74717	0.276831
6.74362	0.276523
6.73976	0.276419
6.7382	0.276202
6.73784	0.276034
6.73679	0.275879
6.72941	0.275737
6.72592	0.275651
6.72455	0.275588
6.72238	0.275516
6.72018	0.275424
6.71785	0.275317
6.7174	0.275241
6.71511	0.27496
6.71342	0.2749
6.71248	0.27474
6.70572	0.274619
6.69977	0.274417
6.69763	0.273957
6.69588	0.273529
6.69393	0.273294
6.69028	0.273174
6.68635	0.27307
6.68622	0.272846
6.68531	0.27278
6.67704	0.272739
6.67524	0.272709
6.67343	0.272619
6.67059	0.272617
6.66882	0.272527
6.65667	0.272475
6.65633	0.272056
6.64728	0.272041
6.64592	0.271861
6.64558	0.271838
6.64169	0.271812
6.63924	0.271761
6.63443	0.27161
6.63119	0.27158
6.62913	0.271564
6.62674	0.271562
6.62109	0.271467
6.61376	0.271279
6.59833	0.271115
6.59648	0.271104
6.59593	0.270941
6.59397	0.270738
6.58481	0.270416
6.58394	0.270391
6.58358	0.270329
6.58337	0.270306
6.58157	0.2702
6.579	0.27009
6.57271	0.270057
6.57079	0.269995
6.56978	0.269889
6.56873	0.269769
6.56854	0.269463
6.56438	0.269236
6.56351	0.269201
6.56237	0.268884
6.55736	0.268847
6.55702	0.268808
6.55106	0.268789
6.5481	0.268739
6.54747	0.268662
6.54205	0.268522
6.54034	0.268276
6.53747	0.267597
6.53611	0.267531
6.52689	0.267526
6.52628	0.267329
6.51837	0.267193
6.51803	0.266911
6.51353	0.2669
6.50668	0.266769
6.49647	0.266645
6.49628	0.266278
6.49135	0.266272
6.48825	0.266172
6.48482	0.266077
6.48393	0.266075
6.48347	0.265971
6.48268	0.265526
6.4817	0.265516
6.47969	0.265459
6.47734	0.265245
6.47066	0.265231
6.46788	0.265077
6.46519	0.265016
6.46439	0.264849
6.46207	0.264812
6.45767	0.264702
6.45614	0.264609
6.45127	0.264472
6.4469	0.264188
6.4467	0.263982
6.44379	0.263913
6.44236	0.263832
6.43751	0.263506
6.43628	0.262938
6.43495	0.262735
6.42985	0.262731
6.42629	0.262674
6.42501	0.262669
6.42365	0.262557
6.42125	0.262406
6.4194	0.262391
6.41774	0.262335
6.4159	0.262331
6.40925	0.2623
6.40627	0.262162
6.40439	0.262015
6.40313	0.261984
6.38969	0.261803
6.38914	0.26172
6.38388	0.261642
6.38387	0.261626
6.38292	0.261586
6.38203	0.261585
6.38112	0.26149
6.37735	0.261334
6.37607	0.261294
6.37418	0.261094
6.37321	0.261092
6.37302	0.261047
6.36925	0.260983
6.36826	0.260816
6.36767	0.260749
6.36763	0.260406
6.36106	0.260327
6.34257	0.25986
6.34205	0.259811
6.34107	0.259501
6.33754	0.259484
6.3318	0.259447
6.33029	0.259181
6.32726	0.259101
6.326	0.259088
6.32049	0.259035
6.31637	0.259013
6.31188	0.258902
6.30925	0.258867
6.30612	0.258802
6.30232	0.258738
6.29859	0.258668
6.29267	0.258528
6.29233	0.258522
6.29023	0.258321
6.28243	0.258316
6.27461	0.258227
6.27122	0.258137
6.26093	0.258108
6.2542	0.258103
6.25164	0.257874
6.25079	0.257829
6.24876	0.257026
6.24602	0.256832
6.24462	0.256817
6.24432	0.256631
6.23947	0.256578
6.23877	0.256486
6.23271	0.256433
6.229	0.256198
6.22332	0.256192
6.22174	0.256172
6.22016	0.256121
6.21696	0.25612
6.21358	0.255916
6.2058	0.25585
6.20574	0.255846
6.20568	0.255838
6.20534	0.255768
6.20457	0.255641
6.19545	0.255551
6.18866	0.255414
6.18825	0.255278
6.18406	0.255262
6.1737	0.255018
6.16374	0.254976
6.15659	0.254957
6.15341	0.254811
6.15107	0.254756
6.15087	0.254564
6.15078	0.254486
6.14516	0.254363
6.14073	0.254291
6.1386	0.25425
6.13607	0.253934
6.13494	0.253928
6.13483	0.253738
6.13479	0.253698
6.13477	0.253679
6.13246	0.25362
6.13237	0.253532
6.131	0.253478
6.129	0.253325
6.11218	0.253133
6.11156	0.25313
6.10626	0.253004
6.09315	0.252992
6.08301	0.252924
6.08002	0.252923
6.07973	0.252915
6.07002	0.252692
6.06852	0.252672
6.06764	0.252613
6.06746	0.252587
6.06695	0.252539
6.0597	0.252356
6.05561	0.252149
6.05089	0.252105
6.04297	0.252054
6.03994	0.252002
6.03674	0.251627
6.02229	0.251392
6.01786	0.251332
6.01456	0.25118
6.01209	0.250989
6.00936	0.250929
6.00709	0.250872
6.00515	0.250855
6.00213	0.25085
5.99493	0.250752
5.99422	0.250662
5.99342	0.25046
5.98919	0.250446
5.98915	0.250062
5.98812	0.249906
5.97941	0.249712
5.97176	0.249634
5.96823	0.249599
5.96204	0.249558
5.95439	0.249507
5.95308	0.24949
5.95097	0.249129
5.94326	0.249067
5.94185	0.249067
5.93642	0.248943
5.93515	0.248834
5.93252	0.2488
5.92572	0.248574
5.92403	0.248473
5.92288	0.248378
5.92275	0.248366
5.92032	0.248284
5.91694	0.248239
5.91487	0.248158
5.91188	0.248083
5.91035	0.247896
5.90876	0.247718
5.9081	0.247662
5.90763	0.247654
5.90482	0.247569
5.90465	0.24754
5.90463	0.247441
5.90061	0.247326
5.89298	0.247204
5.89091	0.247145
5.87712	0.247144
5.86449	0.246997
5.86076	0.246663
5.85302	0.246561
5.85301	0.246364
5.85058	0.246299
5.84937	0.246277
5.84823	0.246272
5.84632	0.246086
5.84357	0.246086
5.8421	0.246051
5.842	0.246022
5.83803	0.245495
5.83744	0.245393
5.83236	0.245252
5.82766	0.245231
5.8273	0.24523
5.827	0.245111
5.82478	0.245052
5.81818	0.245007
5.81754	0.244878
5.81562	0.244802
5.81228	0.244757
5.81068	0.244704
5.80388	0.244635
5.80237	0.244327
5.80135	0.244319
5.7966	0.24423
5.79626	0.244227
5.79578	0.244141
5.79545	0.244053
5.7939	0.243953
5.79262	0.243914
5.78577	0.243884
5.77737	0.243553
5.77422	0.243506
5.77401	0.243493
5.77307	0.243431
5.75979	0.243306
5.75882	0.243224
5.75651	0.243131
5.75449	0.243114
5.75307	0.243022
5.75194	0.24292
5.74857	0.242852
5.74544	0.242751
5.74334	0.242677
5.74192	0.242381
5.73678	0.242316
5.73483	0.242163
5.73415	0.242145
5.7331	0.24214
5.73236	0.242008
5.73162	0.241821
5.7275	0.241811
5.72542	0.241787
5.7219	0.241699
5.72128	0.241579
5.72114	0.241555
5.71828	0.241519
5.71775	0.24143
5.71572	0.241373
5.71395	0.241328
5.71258	0.241296
5.7119	0.241048
5.70904	0.241044
5.70475	0.240934
5.69937	0.240855
5.69654	0.240775
5.69537	0.240613
5.69388	0.240422
5.69015	0.240188
5.68427	0.240155
5.67475	0.24015
5.67424	0.239935
5.67156	0.239768
5.67141	0.239758
5.66759	0.239622
5.66519	0.239616
5.66412	0.239386
5.65919	0.239235
5.65679	0.239173
5.64542	0.239128
5.64536	0.239087
5.64456	0.238693
5.64311	0.238684
5.64136	0.238642
5.63852	0.238638
5.63389	0.238605
5.63311	0.238593
5.62357	0.238451
5.62347	0.238238
5.61861	0.238217
5.61732	0.238069
5.6118	0.237997
5.6078	0.237955
5.60189	0.237902
5.59644	0.237871
5.59511	0.237697
5.59479	0.237661
5.59231	0.237448
5.5796	0.23736
5.57167	0.237267
5.56991	0.237025
5.56431	0.237023
5.56294	0.236918
5.56072	0.236562
5.56043	0.236554
5.55795	0.236548
5.55736	0.236442
5.5571	0.236395
5.55531	0.236333
5.55525	0.236151
5.5539	0.236129
5.55149	0.236125
5.55137	0.236074
5.55093	0.235975
5.54763	0.235902
5.54675	0.235855
5.54647	0.235755
5.54449	0.235731
5.54443	0.235549
5.5436	0.23548
5.54205	0.235382
5.5411	0.23528
5.54109	0.235221
5.53739	0.23522
5.53694	0.235211
5.53655	0.235168
5.53584	0.235042
5.53506	0.235008
5.53461	0.234953
5.53324	0.234938
5.53244	0.234888
5.53191	0.234778
5.53121	0.234692
5.52805	0.23468
5.52615	0.23467
5.52299	0.234603
5.51264	0.234558
5.51093	0.234486
5.50789	0.234484
5.5037	0.234448
5.49967	0.234427
5.49422	0.23433
5.49113	0.234238
5.48936	0.234145
5.48679	0.234117
5.48433	0.233921
5.48249	0.233892
5.4822	0.233889
5.48171	0.233775
5.47369	0.233667
5.4723	0.23353
5.47136	0.233432
5.47054	0.233317
5.46696	0.233105
5.46492	0.233069
5.45596	0.232967
5.45572	0.232492
5.45388	0.232379
5.453	0.232345
5.45273	0.232341
5.44647	0.232339
5.44561	0.232299
5.44462	0.232156
5.44434	0.23213
5.44012	0.232029
5.42951	0.231868
5.42298	0.23175
5.42144	0.231599
5.42099	0.231536
5.42011	0.231427
5.41124	0.231368
5.40591	0.231237
5.40164	0.231137
5.39424	0.231073
5.39043	0.23088
5.38426	0.230861
5.38293	0.230708
5.38269	0.230675
5.38124	0.230674
5.37983	0.230571
5.36911	0.230556
5.36456	0.230532
5.36045	0.230252
5.35646	0.230196
5.35536	0.230179
5.35281	0.230106
5.35066	0.23008
5.35035	0.229897
5.34722	0.229766
5.34619	0.229722
5.34555	0.229615
5.34322	0.229514
5.34068	0.229344
5.34064	0.229278
5.33995	0.229195
5.3398	0.229098
5.33978	0.229048
5.33733	0.228994
5.33585	0.228836
5.33317	0.228681
5.33268	0.228574
5.32513	0.228568
5.32479	0.228459
5.32327	0.22831
5.32319	0.228256
5.32304	0.227867
5.32186	0.227717
5.32148	0.227695
5.3167	0.227678
5.31581	0.227664
5.31555	0.227619
5.31529	0.227345
5.30979	0.227261
5.30651	0.227232
5.30371	0.227159
5.30271	0.22712
5.30026	0.227093
5.29901	0.226968
5.28999	0.226848
5.28561	0.226792
5.27495	0.226785
5.27473	0.22673
5.27423	0.226382
5.27358	0.226376
5.2719	0.226357
5.26922	0.226226
5.24138	0.226193
5.24016	0.226181
5.23539	0.226144
5.23432	0.225881
5.23417	0.225754
5.23413	0.225737
5.22485	0.225704
5.22416	0.225679
5.22138	0.225634
5.21407	0.225519
5.214	0.225228
5.2139	0.225045
5.21194	0.225042
5.21104	0.224967
5.20779	0.22494
5.20498	0.224848
5.20354	0.224848
5.20348	0.224663
5.20302	0.224631
5.19866	0.224483
5.1964	0.223976
5.19556	0.223958
5.19307	0.223858
5.17938	0.22385
5.1786	0.223821
5.17807	0.223656
5.17777	0.223613
5.17544	0.223495
5.17541	0.2234
5.17454	0.223386
5.17374	0.223372
5.17108	0.223371
5.17001	0.223356
5.16796	0.223342
5.16755	0.223286
5.16321	0.223224
5.15955	0.22292
5.15792	0.222911
5.15615	0.222832
5.15566	0.222707
5.15472	0.222683
5.15237	0.222673
5.15131	0.222338
5.15102	0.222309
5.14809	0.222038
5.14558	0.221924
5.14342	0.221856
5.14294	0.221851
5.13684	0.22153
5.1304	0.221376
5.12399	0.22135
5.11985	0.221311
5.11433	0.221263
5.10993	0.221235
5.10859	0.221205
5.09905	0.221193
5.09732	0.221099
5.08882	0.220771
5.08813	0.220643
5.08648	0.220374
5.08576	0.220265
5.0838	0.220064
5.08181	0.219975
5.08165	0.219819
5.0812	0.219664
5.08061	0.219358
5.08031	0.219294
5.07971	0.219269
5.0784	0.218759
5.07713	0.218702
5.07414	0.218671
5.07349	0.218603
5.07269	0.218527
5.06456	0.218434
5.06238	0.218306
5.05832	0.218093
5.05752	0.217992
5.05434	0.217982
5.05099	0.217955
5.05044	0.217944
5.04629	0.217831
5.0461	0.217734
5.045	0.217727
5.04373	0.217568
5.04157	0.217489
5.03826	0.217483
5.03699	0.217371
5.03375	0.217343
5.03218	0.217335
5.02407	0.217268
5.02387	0.217031
5.01677	0.216973
5.01569	0.216782
5.0119	0.216772
5.01026	0.216674
5.00818	0.21661
5.00064	0.216369
4.99652	0.216355
4.99524	0.216288
4.99386	0.216237
4.99262	0.2162
4.98958	0.216196
4.98862	0.216138
4.98558	0.216064
4.98171	0.215979
4.98159	0.215821
4.98019	0.215794
4.9783	0.215669
4.97594	0.215632
4.97274	0.215535
4.97104	0.215405
4.96794	0.215392
4.96696	0.215234
4.96171	0.215214
4.95476	0.21513
4.95436	0.21505
4.954	0.214768
4.95191	0.214768
4.95176	0.214734
4.95019	0.214559
4.94389	0.214531
4.94216	0.214442
4.93999	0.214367
4.93479	0.214254
4.93339	0.214252
4.93192	0.2141
4.93174	0.213983
4.92585	0.213887
4.92564	0.213726
4.92314	0.213681
4.92108	0.21357
4.91274	0.213505
4.90863	0.213479
4.90844	0.213477
4.90523	0.213465
4.90338	0.213434
4.90205	0.213422
4.90031	0.213393
4.90005	0.213356
4.89939	0.213289
4.89805	0.213271
4.89684	0.213224
4.89415	0.213223
4.89363	0.213167
4.89142	0.213019
4.88992	0.212906
4.88917	0.212766
4.88765	0.212707
4.88692	0.212596
4.88654	0.212532
4.88629	0.212436
4.88512	0.212428
4.88246	0.212406
4.88014	0.212406
4.87427	0.212302
4.87347	0.212211
4.8734	0.212171
4.86884	0.211985
4.86697	0.211953
4.86311	0.21191
4.86268	0.211792
4.86109	0.211782
4.85671	0.211661
4.85172	0.211651
4.85153	0.211646
4.84641	0.211627
4.84212	0.211613
4.83992	0.211561
4.83969	0.211534
4.8366	0.211508
4.8365	0.211458
4.83508	0.21137
4.83262	0.211306
4.83212	0.211299
4.82825	0.211094
4.82199	0.210938
4.82125	0.210894
4.81828	0.210854
4.81697	0.210644
4.81697	0.210416
4.81314	0.210365
4.81228	0.21035
4.81023	0.210311
4.80721	0.210173
4.80625	0.210111
4.80418	0.210069
4.80363	0.210053
4.80359	0.209882
4.80252	0.209682
4.80201	0.20956
4.79954	0.209523
4.79706	0.209353
4.79395	0.209194
4.79238	0.209066
4.7856	0.209055
4.78246	0.208913
4.78127	0.208833
4.77873	0.208598
4.77526	0.208536
4.77502	0.208519
4.76386	0.208423
4.7604	0.208418
4.75919	0.208393
4.75754	0.208391
4.75704	0.208383
4.75365	0.208143
4.7497	0.208004
4.74772	0.207865
4.74755	0.207795
4.74465	0.207737
4.74339	0.207717
4.73771	0.207467
4.73662	0.207444
4.73426	0.207167
4.73339	0.207138
4.72829	0.207132
4.72645	0.207096
4.7262	0.206965
4.71229	0.206819
4.7111	0.20632
4.69959	0.206184
4.69201	0.206162
4.6905	0.206033
4.68975	0.205956
4.68936	0.205599
4.68847	0.205564
4.68112	0.205526
4.67952	0.205519
4.67644	0.205297
4.67643	0.205187
4.67515	0.20518
4.67278	0.205127
4.67022	0.205109
4.66851	0.204991
4.66838	0.204976
4.66773	0.204916
4.66645	0.204864
4.66538	0.204801
4.66247	0.204754
4.65448	0.20467
4.654	0.204583
4.65238	0.204578
4.65137	0.20454
4.65115	0.204514
4.64982	0.204373
4.64952	0.204064
4.64324	0.20403
4.63944	0.203936
4.63906	0.203864
4.63445	0.203749
4.63204	0.203581
4.63046	0.203523
4.63026	0.203509
4.62736	0.203481
4.62734	0.20336
4.6254	0.203336
4.62445	0.203143
4.6232	0.202956
4.62236	0.20277
4.61889	0.202739
4.6182	0.202538
4.61811	0.202523
4.61587	0.20245
4.61496	0.202421
4.61449	0.202346
4.61419	0.202216
4.61066	0.201951
4.60764	0.201766
4.60145	0.201718
4.60111	0.201496
4.59225	0.201318
4.58694	0.201316
4.58689	0.201276
4.58495	0.201249
4.58447	0.201189
4.58447	0.201112
4.58245	0.200947
4.57949	0.200911
4.57942	0.200865
4.57896	0.200726
4.57642	0.200675
4.57549	0.200636
4.57538	0.20063
4.57375	0.200605
4.57295	0.200546
4.57206	0.200538
4.57198	0.200415
4.56706	0.200379
4.56705	0.200362
4.56557	0.200149
4.56416	0.200081
4.56352	0.200042
4.56272	0.200042
4.5594	0.199838
4.55678	0.19976
4.55543	0.199675
4.55433	0.199605
4.55383	0.199491
4.55008	0.199444
4.54752	0.19943
4.5468	0.199324
4.5449	0.199156
4.54406	0.199067
4.5437	0.198813
4.53717	0.198704
4.5359	0.198687
4.53358	0.198546
4.5319	0.198536
4.53181	0.198348
4.52921	0.198293
4.52852	0.198206
4.52826	0.19817
4.52527	0.198062
4.52367	0.197955
4.52207	0.197924
4.52147	0.197911
4.52034	0.197873
4.51732	0.197853
4.51619	0.197839
4.51417	0.197796
4.51241	0.197786
4.51208	0.197786
4.51065	0.197738
4.50293	0.197603
4.50187	0.197595
4.5017	0.197547
4.50139	0.197508
4.50039	0.197493
4.4975	0.197427
4.49721	0.197359
4.49351	0.197348
4.4922	0.197275
4.48893	0.197225
4.48638	0.196978
4.486	0.196941
4.48587	0.196929
4.48555	0.196926
4.48303	0.196821
4.48177	0.196789
4.47993	0.196775
4.47917	0.196745
4.47793	0.196738
4.46893	0.19659
4.46702	0.196535
4.46676	0.196477
4.46262	0.196424
4.46019	0.196202
4.45822	0.196139
4.45304	0.196137
4.45142	0.196099
4.45019	0.19606
4.44874	0.195989
4.44725	0.195844
4.44184	0.195751
4.4406	0.195663
4.43366	0.195542
4.42925	0.195479
4.42784	0.195429
4.42726	0.195415
4.42648	0.195355
4.42616	0.195345
4.42555	0.195288
4.42449	0.195254
4.42058	0.195149
4.4173	0.195064
4.41547	0.195049
4.41205	0.194942
4.4092	0.194936
4.40782	0.194931
4.4073	0.194879
4.40571	0.194867
4.40523	0.194832
4.40415	0.194798
4.40184	0.194787
4.40114	0.194663
4.40081	0.194565
4.39416	0.194554
4.39318	0.194492
4.39239	0.194487
4.39155	0.1944
4.38815	0.194283
4.38361	0.194168
4.38233	0.193875
4.37849	0.193794
4.37775	0.193787
4.37709	0.193733
4.37391	0.193609
4.37288	0.193578
4.37203	0.193545
4.37142	0.193408
4.37019	0.193261
4.36735	0.193177
4.3654	0.19315
4.3654	0.192951
4.36445	0.192802
4.36281	0.192756
4.36155	0.192734
4.36093	0.192728
4.35975	0.192695
4.35781	0.192679
4.3575	0.192589
4.35685	0.192507
4.35476	0.192489
4.35361	0.192384
4.35051	0.192188
4.34941	0.192116
4.34433	0.192094
4.34236	0.192092
4.3403	0.192089
4.33844	0.192088
4.33779	0.192048
4.33769	0.19203
4.33709	0.19201
4.33277	0.191927
4.32826	0.191927
4.32245	0.191768
4.31329	0.191735
4.31275	0.191732
4.31178	0.19171
4.31168	0.191628
4.31052	0.191463
4.30571	0.191374
4.30229	0.191364
4.298	0.191115
4.29656	0.1911
4.29513	0.191078
4.29191	0.191063
4.28758	0.190749
4.28435	0.190643
4.28403	0.190643
4.28354	0.190631
4.28022	0.190628
4.27723	0.190619
4.27676	0.190515
4.276	0.190459
4.27473	0.190414
4.27415	0.190282
4.27312	0.190239
4.26932	0.190203
4.26855	0.190184
4.26496	0.190163
4.26458	0.190126
4.26021	0.190098
4.25712	0.190019
4.25696	0.190014
4.25213	0.189988
4.2517	0.189968
4.2443	0.189941
4.2412	0.18989
4.23803	0.189846
4.23736	0.189797
4.23592	0.18967
4.23415	0.189615
4.23285	0.189533
4.23272	0.189469
4.2323	0.189359
4.23156	0.189305
4.23137	0.189284
4.22997	0.189213
4.22824	0.189211
4.22635	0.1892
4.22628	0.189101
4.22619	0.189048
4.22517	0.188918
4.22443	0.188863
4.22302	0.188827
4.22275	0.188646
4.22091	0.188599
4.21741	0.18856
4.2168	0.188342
4.21466	0.188334
4.21342	0.188285
4.20583	0.188144
4.20399	0.188096
4.19978	0.188072
4.1982	0.187887
4.18992	0.187734
4.18859	0.187571
4.18667	0.187551
4.18327	0.187516
4.1783	0.187508
4.17438	0.186781
4.17228	0.186775
4.17038	0.186772
4.16622	0.18664
4.16518	0.186616
4.16512	0.186593
4.16431	0.18634
4.16413	0.186283
4.16193	0.186197
4.15872	0.186152
4.15864	0.186018
4.15583	0.185955
4.15379	0.185908
4.15234	0.185787
4.15176	0.185713
4.14718	0.185597
4.14576	0.18535
4.14523	0.185168
4.14114	0.185158
4.13915	0.185116
4.13648	0.185096
4.13596	0.185045
4.13562	0.184871
4.13465	0.184799
4.13194	0.184793
4.13058	0.184675
4.129	0.184635
4.12886	0.184558
4.12752	0.184496
4.12739	0.184346
4.12691	0.1842
4.12654	0.184083
4.12622	0.183908
4.12551	0.183837
4.11961	0.183814
4.11933	0.183607
4.11847	0.183592
4.10869	0.183564
4.10708	0.183563
4.10601	0.183547
4.105	0.183539
4.10395	0.183407
4.10387	0.183352
4.10097	0.183269
4.0998	0.18316
4.09778	0.183084
4.09583	0.182977
4.09374	0.182905
4.09169	0.18285
4.0907	0.182696
4.08981	0.182604
4.08915	0.182552
4.08488	0.182424
4.08273	0.182357
4.08053	0.182271
4.07915	0.182228
4.07624	0.182201
4.07501	0.182116
4.07411	0.182114
4.07324	0.181987
4.07131	0.181877
4.06976	0.181864
4.068	0.181831
4.06694	0.181634
4.0637	0.181573
4.06269	0.181573
4.06019	0.181438
4.05728	0.181406
4.05689	0.18138
4.05611	0.181253
4.05166	0.18108
4.05102	0.181037
4.04816	0.181005
4.04364	0.180961
4.04331	0.18093
4.04258	0.180831
4.0423	0.180828
4.04161	0.180784
4.04058	0.180769
4.04027	0.180756
4.03786	0.180526
4.03777	0.180487
4.03631	0.180415
4.03512	0.18039
4.03375	0.180376
4.03243	0.180373
4.02913	0.180352
4.02572	0.18014
4.02189	0.180125
4.0217	0.180117
4.01696	0.180105
4.01625	0.180006
4.01542	0.179964
4.01163	0.179955
4.00815	0.179836
4.00808	0.179835
4.00729	0.179674
4.00686	0.179388
4.00334	0.179289
4.0032	0.179159
4.00313	0.179107
4.00161	0.17905
4.00024	0.178925
3.99975	0.178777
3.9976	0.178432
3.99522	0.178303
3.99501	0.178193
3.99382	0.178192
3.98971	0.178136
3.98568	0.178116
3.98515	0.17806
3.98364	0.177897
3.98248	0.177691
3.98244	0.177616
3.98162	0.1776
3.98161	0.177593
3.97977	0.177446
3.9736	0.177265
3.97292	0.177228
3.97134	0.177149
3.97066	0.177137
3.97015	0.177004
3.96934	0.176906
3.96812	0.176903
3.96697	0.176878
3.96634	0.176736
3.9632	0.176701
3.96141	0.176695
3.95787	0.176543
3.9573	0.176482
3.95575	0.176319
3.95384	0.176294
3.94737	0.176252
3.94503	0.17615
3.94482	0.176146
3.94313	0.176026
3.94204	0.175947
3.94078	0.175898
3.93644	0.175895
3.93457	0.175726
3.93361	0.175716
3.93333	0.17558
3.93177	0.175548
3.93007	0.175324
3.92998	0.175263
3.92829	0.175246
3.92535	0.17524
3.92217	0.175206
3.92078	0.175068
3.9199	0.175031
3.91897	0.174989
3.91876	0.17485
3.91252	0.174849
3.91221	0.174729
3.91211	0.174715
3.9102	0.174498
3.90922	0.174473
3.90662	0.174327
3.90599	0.174313
3.90376	0.174137
3.89942	0.174014
3.89853	0.173994
3.8982	0.17397
3.89809	0.173906
3.89489	0.17389
3.89043	0.173884
3.88645	0.173739
3.88642	0.173698
3.88458	0.173561
3.88275	0.173473
3.88269	0.173347
3.88176	0.173153
3.8774	0.172977
3.87452	0.172829
3.87219	0.172821
3.86952	0.172778
3.86899	0.172776
3.86887	0.172673
3.86584	0.172604
3.86546	0.172452
3.86483	0.172407
3.86415	0.172296
3.86325	0.172274
3.85736	0.172187
3.8563	0.172162
3.85597	0.172155
3.85582	0.172149
3.85337	0.172036
3.85302	0.171975
3.85072	0.171963
3.84707	0.171947
3.84459	0.171941
3.84327	0.171896
3.84219	0.171858
3.84209	0.17182
3.83916	0.171654
3.83526	0.171546
3.83321	0.171542
3.83211	0.171409
3.8291	0.171391
3.82466	0.171387
3.822	0.171306
3.82063	0.171289
3.81881	0.171287
3.81804	0.171271
3.8175	0.171248
3.81664	0.171199
3.81397	0.171197
3.80901	0.171169
3.80708	0.171006
3.8065	0.170905
3.80586	0.170817
3.80209	0.170631
3.8007	0.170437
3.7996	0.170403
3.79948	0.170402
3.79482	0.170385
3.79125	0.170358
3.78794	0.170347
3.78764	0.170278
3.78581	0.170269
3.78378	0.170197
3.78325	0.170191
3.78113	0.169982
3.77976	0.169934
3.77732	0.16974
3.77488	0.169633
3.77343	0.169524
3.77196	0.169499
3.76891	0.169429
3.76875	0.169393
3.76661	0.169393
3.76416	0.169389
3.75538	0.169358
3.75098	0.169293
3.7503	0.169114
3.75003	0.168967
3.74795	0.168909
3.74254	0.16887
3.74171	0.16877
3.74029	0.168513
3.73975	0.16851
3.7394	0.168416
3.73885	0.16836
3.73845	0.168331
3.73299	0.168289
3.73174	0.168201
3.73002	0.168104
3.72844	0.168026
3.72697	0.168014
3.72483	0.168009
3.7178	0.167927
3.71477	0.167923
3.71226	0.167793
3.71207	0.167788
3.71122	0.167784
3.70881	0.167677
3.70868	0.167662
3.70499	0.167554
3.70457	0.167536
3.70055	0.167499
3.69978	0.167445
3.69945	0.167442
3.69856	0.167351
3.69557	0.167328
3.69359	0.16732
3.68822	0.167306
3.68601	0.167218
3.68308	0.167155
3.6816	0.167132
3.67325	0.16708
3.67232	0.167031
3.67231	0.166986
3.66812	0.166943
3.66721	0.166865
3.66472	0.166863
3.66448	0.166767
3.66336	0.166629
3.66285	0.166611
3.65981	0.166541
3.65746	0.166346
3.65584	0.166239
3.64968	0.166196
3.64741	0.166076
3.6459	0.166018
3.64445	0.165992
3.64059	0.165975
3.63821	0.165894
3.63592	0.165736
3.63164	0.16572
3.63164	0.165639
3.63003	0.165473
3.62767	0.165436
3.62724	0.165315
3.62679	0.165275
3.62539	0.165254
3.62451	0.16515
3.61708	0.165027
3.61494	0.164979
3.61409	0.164793
3.61321	0.164765
3.61186	0.164714
3.61181	0.164647
3.61112	0.164616
3.60695	0.16455
3.60688	0.164447
3.60442	0.164421
3.60397	0.164364
3.6029	0.164328
3.60277	0.164269
3.59936	0.164216
3.59704	0.16418
3.59399	0.164143
3.58957	0.163996
3.58939	0.163982
3.58817	0.163966
3.58731	0.1639
3.58644	0.163886
3.5825	0.16387
3.57977	0.16378
3.57493	0.163771
3.57426	0.163718
3.57384	0.163656
3.57314	0.163635
3.57301	0.16344
3.57197	0.163426
3.57138	0.163401
3.56928	0.163349
3.56884	0.163345
3.56642	0.163326
3.56632	0.163308
3.56531	0.163109
3.56453	0.162707
