ExampleB	ExampleB
Reference Pedigree	Family tree
0.0565868	0.714011
0.0565257	0.713776
0.0564553	0.713653
0.0564399	0.712995
0.0564233	0.712878
0.0563661	0.712554
0.0563533	0.712537
0.0563265	0.712479
0.0561393	0.712374
0.0561389	0.712263
0.0560946	0.712109
0.0560132	0.709828
0.0560038	0.709771
0.0559847	0.708983
0.0559812	0.708886
0.055934	0.708796
0.0559311	0.708042
0.0559052	0.707334
0.0558637	0.706607
0.0558442	0.706579
0.0558252	0.706519
0.055815	0.705863
0.0557961	0.705136
0.0557928	0.70479
0.0557071	0.703327
0.055698	0.703287
0.055658	0.702292
0.0556258	0.701988
0.0556187	0.701798
0.0555932	0.700714
0.0555739	0.700479
0.0555014	0.700189
0.055482	0.700083
0.055458	0.699875
0.0554435	0.699259
0.055437	0.698672
0.0554323	0.69857
0.0554178	0.698473
0.0554169	0.69833
0.0554155	0.697642
0.0553742	0.697224
0.055363	0.696997
0.055341	0.695725
0.0552062	0.695432
0.0551683	0.694967
0.0551652	0.694937
0.0551285	0.694257
0.0551177	0.694172
0.0551175	0.693298
0.05511	0.692734
0.0551075	0.692467
0.0550901	0.691991
0.0550807	0.691848
0.0550509	0.691382
0.0550496	0.691227
0.055042	0.690805
0.0550369	0.690621
0.055031	0.690547
0.0550258	0.690288
0.0550044	0.690104
0.0549865	0.689511
0.0549522	0.689346
0.0549147	0.688046
0.0548929	0.687522
0.0548703	0.687159
0.05484	0.686821
0.0548064	0.686064
0.0547877	0.68483
0.0547582	0.684589
0.0547279	0.684404
0.0547064	0.684021
0.054657	0.68302
0.0545788	0.682478
0.054448	0.682309
0.0543889	0.682298
0.0543305	0.682062
0.0542937	0.68145
0.054292	0.681225
0.0542877	0.681146
0.0542346	0.68073
0.0542193	0.679343
0.0541714	0.679009
0.0541332	0.678869
0.054092	0.67844
0.0540747	0.678152
0.0540727	0.678092
0.0540678	0.677825
0.0540436	0.677278
0.0540003	0.676604
0.0539932	0.676487
0.0539462	0.675489
0.0539315	0.674969
0.0538934	0.673818
0.053889	0.673588
0.0538739	0.671465
0.0538214	0.671254
0.0538175	0.67069
0.0537971	0.670284
0.0537771	0.670263
0.0537663	0.670141
0.0537656	0.669719
0.0537434	0.667934
0.053595	0.667099
0.0535726	0.666928
0.0535305	0.666833
0.0534977	0.666832
0.0533897	0.666636
0.0533338	0.665912
0.0532347	0.665698
0.0532007	0.665675
0.0531988	0.665474
0.0531505	0.665409
0.0530563	0.664585
0.0530222	0.664579
0.0530211	0.664364
0.0529793	0.663941
0.0529704	0.662933
0.0529673	0.662924
0.0529507	0.662283
0.0529332	0.661942
0.0529164	0.661904
0.0528944	0.661163
0.052881	0.659828
0.0528312	0.659818
0.0528242	0.659355
0.0528227	0.658981
0.0527787	0.657373
0.0527427	0.657364
0.0527404	0.657232
0.0527368	0.656837
0.0527329	0.655762
0.0526343	0.653777
0.0526287	0.653273
0.0526222	0.652917
0.0526163	0.652879
0.0525931	0.652701
0.052586	0.652511
0.0525485	0.651957
0.0524884	0.651372
0.0524758	0.651327
0.0524594	0.650696
0.0524258	0.650652
0.0524068	0.650484
0.0523522	0.650356
0.0523519	0.650315
0.0523511	0.650138
0.0523363	0.650018
0.0523217	0.649586
0.0522984	0.647799
0.0521845	0.646823
0.0521282	0.645091
0.0521216	0.644922
0.0520174	0.643772
0.0520142	0.643685
0.0519694	0.643023
0.0519681	0.642591
0.0519552	0.641744
0.0519518	0.641721
0.0518736	0.640637
0.0518191	0.640475
0.0517498	0.64043
0.0516993	0.639282
0.0516984	0.639171
0.0516352	0.638698
0.0516079	0.637958
0.0515971	0.637219
0.0515831	0.635228
0.0515744	0.634722
0.0515592	0.632498
0.0515096	0.632488
0.0514623	0.632346
0.051437	0.632326
0.0514317	0.631893
0.0514237	0.631406
0.0513167	0.630331
0.0512677	0.62957
0.0512646	0.629168
0.0512546	0.629151
0.0512312	0.628338
0.0512271	0.628176
0.0512084	0.627852
0.0511194	0.627575
0.051106	0.627479
0.051062	0.627369
0.0510611	0.627299
0.0509917	0.626612
0.0508893	0.625518
0.0508513	0.624332
0.0508308	0.624048
0.0508154	0.623769
0.0507309	0.623518
0.0507165	0.623009
0.0507117	0.622638
0.0506978	0.621769
0.0506744	0.620518
0.0505701	0.620061
0.0505699	0.619423
0.0505656	0.619218
0.0505644	0.619215
0.0505487	0.618515
0.0505336	0.618155
0.050414	0.617079
0.0503886	0.616981
0.0503582	0.616951
0.0503499	0.616488
0.0503408	0.616032
0.0503081	0.615796
0.0502805	0.615115
0.0502707	0.615098
0.0502637	0.613648
0.0502131	0.613423
0.0501969	0.611333
0.050167	0.608118
0.0501588	0.607622
0.0501512	0.606792
0.0501148	0.606723
0.0501142	0.606693
0.0500383	0.606227
0.0500162	0.605517
0.0499675	0.605359
0.049961	0.604396
0.0498941	0.604241
0.0498931	0.602975
0.0498759	0.601017
0.0498646	0.600609
0.0497631	0.600581
0.0497288	0.600056
0.0497154	0.599507
0.0496987	0.598684
0.0496863	0.598428
0.0496411	0.597802
0.0495679	0.596991
0.0495208	0.596641
0.0495093	0.596048
0.0495073	0.595933
0.049501	0.595841
0.049498	0.59521
0.0494879	0.594999
0.0494744	0.594013
0.0494152	0.593618
0.0494123	0.593577
0.0493228	0.593471
0.0493203	0.593173
0.0492308	0.592685
0.049195	0.591595
0.0491803	0.591581
0.0491573	0.590814
0.0491521	0.590571
0.0491408	0.589832
0.0488351	0.589056
0.0487856	0.588239
0.0487797	0.588128
0.0487756	0.586002
0.0486887	0.585822
0.0486664	0.585209
0.0486541	0.584258
0.0486469	0.583384
0.0486268	0.583364
0.04854	0.582751
0.0485273	0.582398
0.048477	0.581196
0.0484689	0.580478
0.0484057	0.579821
0.0483905	0.579625
0.0483893	0.579168
0.0483265	0.577708
0.0482695	0.577419
0.0482526	0.577321
0.0482341	0.576963
0.0482129	0.576458
0.0481847	0.576454
0.0481833	0.575696
0.04818	0.575604
0.0481573	0.575262
0.0481453	0.57478
0.0481263	0.574129
0.0481255	0.573904
0.048106	0.573742
0.0480765	0.573534
0.0480428	0.573494
0.0480199	0.573194
0.0479873	0.572969
0.0478354	0.572916
0.0478004	0.572893
0.0477025	0.572838
0.0477019	0.57117
0.0476343	0.570451
0.047633	0.570328
0.047624	0.57022
0.0476095	0.569468
0.0474946	0.569442
0.0474685	0.569208
0.0474615	0.568898
0.0474556	0.568791
0.047411	0.568442
0.0474059	0.568372
0.0474008	0.567964
0.047368	0.566068
0.0473569	0.564599
0.0473153	0.563974
0.0472424	0.56392
0.0472091	0.563748
0.0472077	0.563529
0.0472075	0.563288
0.0471923	0.562501
0.0471268	0.562161
0.0470778	0.561943
0.0470713	0.561015
0.0470678	0.56023
0.0470665	0.560096
0.0470595	0.560035
0.0470351	0.559697
0.0470095	0.558596
0.0469739	0.557698
0.0469379	0.557503
0.0469372	0.55749
0.0469248	0.556363
0.0469234	0.554583
0.0468305	0.554102
0.0468168	0.553971
0.0467145	0.553532
0.0466702	0.552801
0.0465709	0.552252
0.0465139	0.552159
0.0464576	0.552114
0.0464302	0.552046
0.0463931	0.551624
0.0463907	0.550639
0.0463535	0.549217
0.0463502	0.549011
0.0463202	0.54745
0.0463012	0.547367
0.0462603	0.546665
0.0462241	0.546052
0.0461462	0.545605
0.0460893	0.545196
0.0460012	0.544898
0.0459818	0.543935
0.0459816	0.543197
0.0459638	0.543165
0.0459232	0.542735
0.0458777	0.542613
0.04586	0.542338
0.0458466	0.541562
0.0458426	0.541434
0.0458032	0.54137
0.0457798	0.54131
0.0457585	0.541069
0.0457439	0.539962
0.045741	0.539782
0.0457343	0.539194
0.0457291	0.537932
0.0457241	0.537847
0.045679	0.536937
0.0456775	0.536782
0.0456693	0.535461
0.0456677	0.534932
0.0456435	0.534872
0.0456252	0.534597
0.045569	0.533995
0.0455334	0.533884
0.0454973	0.533881
0.0454913	0.533004
0.0454587	0.532478
0.0453955	0.531812
0.0453575	0.531523
0.0452656	0.53039
0.0450407	0.53031
0.0449831	0.5276
0.0449714	0.52753
0.0449353	0.527501
0.0448898	0.527381
0.0448682	0.527233
0.0448553	0.527004
0.0447859	0.526196
0.0447481	0.525889
0.0446347	0.525831
0.0446054	0.525163
0.0445841	0.525138
0.044539	0.524631
0.0444859	0.524359
0.044449	0.524182
0.0444377	0.523728
0.0443809	0.522447
0.0443443	0.522424
0.044298	0.522171
0.0442509	0.521239
0.0441987	0.520955
0.0441846	0.520885
0.0441347	0.520186
0.0440928	0.520031
0.0440418	0.519445
0.0440153	0.519142
0.0440115	0.51893
0.0439917	0.518819
0.0439685	0.518816
0.0439602	0.518098
0.0439469	0.517733
0.0439391	0.516361
0.0439366	0.516128
0.0438859	0.515363
0.0438809	0.515356
0.0438734	0.515231
0.043809	0.514275
0.0437835	0.513102
0.0437506	0.512838
0.0437257	0.512282
0.0437095	0.510987
0.0436948	0.510683
0.0436784	0.509705
0.0436557	0.509583
0.0436374	0.509576
0.0436235	0.509546
0.0436168	0.509508
0.043599	0.508961
0.0435567	0.508567
0.0435389	0.50856
0.0435267	0.508121
0.0434783	0.507693
0.0434714	0.506552
0.043468	0.505628
0.0434551	0.50535
0.0434295	0.504121
0.0434045	0.503096
0.0433399	0.502664
0.043275	0.502313
0.043254	0.501739
0.0432527	0.50159
0.0432135	0.500712
0.0431847	0.500529
0.0431801	0.499873
0.0431481	0.498991
0.0431377	0.498769
0.0431099	0.498189
0.0430447	0.497709
0.0430353	0.497587
0.0430206	0.497332
0.0429744	0.497036
0.0429701	0.496449
0.0429135	0.496217
0.042904	0.495927
0.0428798	0.49582
0.0428723	0.495799
0.0428647	0.495179
0.0428626	0.494859
0.0428541	0.494627
0.0428002	0.494509
0.0427954	0.494038
0.0427671	0.493993
0.0427257	0.493961
0.042724	0.493942
0.0427179	0.493407
0.0427095	0.492776
0.0426879	0.492576
0.0426845	0.492341
0.0426653	0.491066
0.0426425	0.490593
0.0426087	0.49024
0.042528	0.490174
0.0425168	0.490026
0.0424933	0.489364
0.0424833	0.488683
0.042471	0.488529
0.0424473	0.488478
0.0424042	0.487551
0.0422403	0.487282
0.04215	0.487242
0.0421471	0.486445
0.0421424	0.486426
0.0421241	0.486346
0.0421181	0.485193
0.042101	0.484607
0.0420999	0.484601
0.0420486	0.484543
0.0420275	0.484526
0.0419593	0.484442
0.0419543	0.484227
0.0419376	0.484049
0.0419254	0.482899
0.0418978	0.481954
0.0418561	0.480644
0.0418018	0.480072
0.0417786	0.48
0.0417701	0.479932
0.0417559	0.479357
0.0417452	0.479333
0.0417272	0.479295
0.0416947	0.47927
0.0416685	0.478794
0.0416559	0.478393
0.0416365	0.478314
0.0415706	0.47711
0.0415591	0.477088
0.0414954	0.47704
0.0414397	0.477005
0.0414237	0.476755
0.0413722	0.476666
0.0413716	0.476229
0.0413593	0.476065
0.0413547	0.474632
0.0411919	0.474586
0.0411807	0.472897
0.041143	0.472763
0.0411123	0.472007
0.0410929	0.471972
0.0410141	0.471351
0.0410007	0.471023
0.0409279	0.470663
0.0409208	0.469625
0.0409025	0.469396
0.0408024	0.469235
0.0407796	0.46884
0.0407266	0.468411
0.0407217	0.466729
0.0406282	0.466624
0.0405992	0.465962
0.0405509	0.465353
0.0405456	0.465268
0.0405298	0.465048
0.0405071	0.464972
0.0404563	0.464665
0.0404004	0.464293
0.0403973	0.464116
0.0403877	0.464108
0.0403862	0.464096
0.0403592	0.463856
0.0403082	0.463077
0.0403074	0.4625
0.0401867	0.461534
0.0401474	0.461423
0.0401392	0.461222
0.0401241	0.461216
0.0400509	0.460698
0.0400287	0.460671
0.0400268	0.460249
0.0399736	0.459822
0.0399293	0.459395
0.0399277	0.459141
0.0398268	0.458088
0.0398188	0.457602
0.0398036	0.45747
0.0397663	0.45743
0.0397517	0.457247
0.0397208	0.457114
0.0397127	0.457066
0.0396749	0.456684
0.0396443	0.456484
0.0396283	0.455526
0.0395822	0.455141
0.0395763	0.454918
0.0395543	0.454667
0.039495	0.454583
0.0394719	0.454415
0.0394685	0.453495
0.0394617	0.453322
0.0394259	0.453266
0.0394152	0.452718
0.0393902	0.452649
0.0393792	0.452444
0.0393648	0.45244
0.0393186	0.451603
0.0392423	0.450748
0.0392327	0.450037
0.0391479	0.449881
0.0391367	0.449406
0.0390617	0.448682
0.0390115	0.448623
0.0390064	0.447998
0.0390058	0.447701
0.0389489	0.44768
0.0389451	0.447332
0.038942	0.447111
0.0389335	0.445926
0.0388465	0.445884
0.0387778	0.444906
0.038767	0.444347
0.0386096	0.444186
0.0385995	0.444164
0.0385507	0.443689
0.0385442	0.443007
0.0385432	0.441091
0.0385422	0.440967
0.0385264	0.440821
0.038464	0.440692
0.0384464	0.440244
0.0384279	0.440117
0.038426	0.439937
0.0383888	0.439426
0.0383729	0.439236
0.0383361	0.438839
0.0382968	0.438247
0.0382872	0.438212
0.0382539	0.438121
0.0382293	0.437296
0.0382239	0.43612
0.0382173	0.43603
0.0382009	0.436021
0.0381647	0.435446
0.0381351	0.43484
0.0380975	0.43444
0.0380945	0.434349
0.038085	0.434309
0.0380222	0.433149
0.0380047	0.432737
0.0379482	0.432726
0.037876	0.432601
0.0378116	0.432287
0.0378099	0.432089
0.0378052	0.431949
0.0378019	0.43159
0.0377963	0.431584
0.0377343	0.431065
0.037698	0.430319
0.0376739	0.430184
0.03766	0.429948
0.0376452	0.429758
0.0376337	0.429185
0.0376218	0.428994
0.0375916	0.428622
0.0375874	0.428589
0.0375555	0.427639
0.0375377	0.427476
0.0375281	0.427246
0.0375078	0.4269
0.037492	0.425993
0.0374912	0.424984
0.0374626	0.424111
0.0374491	0.423438
0.0373178	0.422407
0.0373146	0.422182
0.0372643	0.421922
0.0372314	0.421415
0.0372129	0.420971
0.0371875	0.419403
0.0370945	0.418135
0.03709	0.417888
0.0370728	0.417874
0.0370506	0.417461
0.0370403	0.417055
0.0370364	0.416708
0.0370071	0.415615
0.0369826	0.414949
0.0369566	0.413533
0.0369266	0.413294
0.0368865	0.413078
0.0368054	0.41281
0.0368035	0.4121
0.0367919	0.412044
0.0367901	0.411806
0.036788	0.41128
0.0367338	0.408978
0.0367018	0.408954
0.0366926	0.408652
0.0366847	0.408586
0.0366826	0.408433
0.0366825	0.408287
0.0365373	0.408083
0.0365033	0.407672
0.0364902	0.407529
0.0364785	0.406554
0.0364324	0.405756
0.0364241	0.405564
0.0363541	0.405393
0.0363427	0.405153
0.0363339	0.405078
0.0363077	0.404658
0.0362669	0.404543
0.0362321	0.403753
0.0362307	0.403258
0.0361438	0.402636
0.0361307	0.402181
0.0361054	0.402163
0.036062	0.400629
0.0360541	0.400187
0.0360181	0.399331
0.035999	0.399018
0.0359845	0.398973
0.03596	0.398112
0.0359405	0.397031
0.0358787	0.396937
0.0358587	0.394875
0.0358214	0.393715
0.0357223	0.3931
0.0357138	0.39186
0.0356964	0.391648
0.0356666	0.39123
0.0356487	0.390812
0.035617	0.390752
0.0354647	0.390508
0.0354564	0.389963
0.0354517	0.38963
0.0354087	0.389081
0.0353685	0.388883
0.0353626	0.388008
0.0353592	0.387858
0.0353252	0.387742
0.035325	0.387647
0.0353192	0.385903
0.0352017	0.385599
0.0351949	0.385304
0.0351711	0.385073
0.0351692	0.384881
0.0351439	0.384594
0.0351276	0.383622
0.0350978	0.383598
0.0350785	0.383505
0.0350168	0.382293
0.0349606	0.382252
0.0349382	0.3818
0.0349196	0.381096
0.0348948	0.380922
0.0348849	0.380759
0.03486	0.380742
0.0348259	0.379353
0.0348075	0.379032
0.0347737	0.378886
0.0347672	0.378701
0.0347204	0.37809
0.0346942	0.378018
0.0346717	0.377698
0.0346716	0.377374
0.0346708	0.377084
0.0346482	0.376806
0.0346095	0.376618
0.034579	0.376561
0.0345729	0.375905
0.0345669	0.374493
0.0344293	0.374007
0.034314	0.373326
0.034307	0.372807
0.0342246	0.372771
0.0342023	0.372425
0.0341959	0.371937
0.0341622	0.371763
0.0341416	0.371762
0.0341162	0.371696
0.0340848	0.371337
0.0340503	0.371326
0.0339972	0.370727
0.0339926	0.370361
0.0339845	0.368549
0.0339759	0.367924
0.0339693	0.366294
0.0339252	0.365958
0.0339068	0.36584
0.0338984	0.365364
0.0338944	0.364954
0.0338805	0.364577
0.0338683	0.364017
0.0338667	0.363574
0.0338616	0.361708
0.0338016	0.361593
0.0337707	0.359882
0.033743	0.359794
0.033734	0.358971
0.0337291	0.358902
0.0336945	0.358675
0.0336896	0.358542
0.0336761	0.358185
0.0336341	0.357267
0.0336172	0.356266
0.0335978	0.356113
0.0335976	0.355451
0.0335684	0.353817
0.0335644	0.353612
0.0335235	0.353486
0.0335076	0.352873
0.0334877	0.352775
0.0334747	0.352712
0.0334731	0.352413
0.0334677	0.352257
0.0334493	0.352215
0.0334382	0.351212
0.0333819	0.350708
0.0333305	0.350456
0.0333247	0.349818
0.0333177	0.349818
0.0333093	0.34947
0.0332317	0.34916
0.0332039	0.349008
0.0331796	0.348624
0.0331708	0.348487
0.0331452	0.346894
0.0331386	0.346774
0.0331264	0.346148
0.0331124	0.345434
0.0330946	0.345198
0.0330656	0.345052
0.0330607	0.344768
0.0330588	0.34465
0.0330412	0.344146
0.0330332	0.343621
0.0330067	0.34321
0.0329719	0.34201
0.0329586	0.341655
0.0329426	0.34141
0.0328131	0.3413
0.0328071	0.340835
0.0327367	0.340563
0.0327088	0.340185
0.0327028	0.340045
0.0326951	0.340029
0.032684	0.339905
0.0326635	0.339896
0.0325704	0.338242
0.0325555	0.338144
0.032548	0.336541
0.0325463	0.336371
0.0325236	0.336132
0.0324233	0.336005
0.0324203	0.335992
0.0324197	0.335929
0.0324105	0.335856
0.0324053	0.335825
0.0324032	0.335659
0.0323991	0.334578
0.0323911	0.334283
0.0323366	0.334139
0.032233	0.333418
0.0321735	0.333115
0.0321405	0.332673
0.0320778	0.332277
0.0320242	0.33188
0.0319976	0.331348
0.0319968	0.331093
0.0319647	0.330824
0.0319249	0.33071
0.0317738	0.330588
0.0317676	0.330458
0.0317613	0.330185
0.031759	0.329647
0.0317123	0.327476
0.0317026	0.32663
0.0317024	0.326327
0.0315997	0.326224
0.0315588	0.326006
0.0314971	0.32589
0.0314799	0.325859
0.0314295	0.325755
0.0313774	0.325657
0.031343	0.325464
0.0313418	0.325424
0.0313034	0.325204
0.0312928	0.325061
0.031253	0.324482
0.0312026	0.324394
0.0311917	0.324324
0.031104	0.323998
0.0310761	0.323841
0.0310509	0.323222
0.0310276	0.323156
0.0310232	0.322501
0.0310188	0.32244
0.0310181	0.321611
0.0309602	0.321107
0.0309307	0.3207
0.0309204	0.320634
0.0308903	0.320583
0.030871	0.320381
0.0308434	0.31921
0.0307168	0.319056
0.030709	0.318881
0.0306832	0.318765
0.0306486	0.318181
0.0306145	0.317746
0.0305526	0.317509
0.0305099	0.317359
0.0305089	0.317197
0.0304364	0.316875
0.0304291	0.316804
0.0304158	0.316671
0.0304028	0.316655
0.0303715	0.316495
0.0303489	0.315715
0.0302715	0.315552
0.03026	0.313867
0.0302445	0.313769
0.0300969	0.31367
0.0300751	0.313386
0.0300238	0.313228
0.0299704	0.312894
0.0299479	0.312776
0.0299133	0.312764
0.0298813	0.312456
0.0298772	0.311917
0.0298524	0.31116
0.0298522	0.31096
0.0297996	0.310612
0.0297658	0.310606
0.0297624	0.310182
0.0297559	0.309173
0.0297443	0.308432
0.0297424	0.307749
0.0297335	0.307604
0.0297232	0.307588
0.0297191	0.306577
0.0296424	0.306423
0.0295801	0.306167
0.0295764	0.305975
0.0295723	0.3057
0.0295608	0.30559
0.0295301	0.305105
0.0295012	0.303558
0.0294915	0.30348
0.0294695	0.303145
0.0294484	0.302977
0.0294243	0.302766
0.0294059	0.302219
0.0294018	0.302194
0.0293708	0.301987
0.0293508	0.301386
0.0292546	0.300811
0.0292397	0.300758
0.0292269	0.300535
0.0292238	0.300456
0.0292075	0.299613
0.0291692	0.29903
0.0291488	0.29894
0.0290494	0.298176
0.0290275	0.298149
0.0290246	0.29804
0.0290079	0.297101
0.0289637	0.296971
0.0289596	0.29615
0.0289428	0.295311
0.0289219	0.295171
0.0289075	0.295082
0.0288829	0.294968
0.0288416	0.294767
0.0287429	0.293887
0.0286682	0.293727
0.028635	0.293653
0.0284879	0.293171
0.0284861	0.292913
0.0284203	0.292529
0.0284051	0.292443
0.0283932	0.292288
0.0283692	0.292282
0.0283473	0.292201
0.0283455	0.292037
0.0283166	0.292002
0.0283061	0.29154
0.0282467	0.290956
0.0282465	0.290811
0.0282268	0.29081
0.0281796	0.290519
0.0281607	0.28903
0.0281492	0.288993
0.0280954	0.28827
0.0280387	0.288093
0.0280286	0.287058
0.0280254	0.286811
0.0280206	0.286421
0.0280109	0.28591
0.0280005	0.285874
0.0279947	0.28573
0.0279735	0.285653
0.0278605	0.285647
0.027833	0.284868
0.0278312	0.284537
0.0277969	0.284077
0.0277833	0.28401
0.0277557	0.283269
0.0277057	0.282725
0.0276943	0.28267
0.0276934	0.282522
0.0276924	0.281957
0.0276862	0.281938
0.0276146	0.281579
0.0276097	0.280936
0.0275835	0.279871
0.0274039	0.279306
0.0273663	0.279262
0.0273357	0.279092
0.0273091	0.278766
0.0272956	0.278611
0.0272559	0.278463
0.0272419	0.2784
0.0271808	0.278109
0.0271778	0.276932
0.0271735	0.276867
0.0271689	0.276373
0.0270868	0.276307
0.0270732	0.275946
0.0270318	0.275869
0.0269801	0.275856
0.0269691	0.274995
0.0269677	0.274978
0.0269608	0.274909
0.0269286	0.274597
0.0269188	0.274225
0.0268901	0.274055
0.0268488	0.273739
0.0268126	0.273696
0.0267706	0.273695
0.0267455	0.273678
0.0266979	0.273637
0.0266904	0.273175
0.0266782	0.272682
0.0266759	0.272608
0.0266393	0.272601
0.0265915	0.272293
0.0265514	0.271669
0.0265087	0.27134
0.026483	0.271214
0.0264746	0.270726
0.0264706	0.270433
0.0264532	0.270092
0.0264234	0.270044
0.0264053	0.270022
0.0263744	0.269403
0.0262668	0.268298
0.0261977	0.268288
0.0261886	0.268137
0.026188	0.26777
0.0261591	0.267653
0.0260784	0.266945
0.0260603	0.265865
0.0259488	0.264797
0.0259411	0.264575
0.0259075	0.264406
0.0258676	0.264142
0.0257618	0.264046
0.0257453	0.263202
0.0256637	0.263155
0.0255939	0.262911
0.0255774	0.262664
0.0255591	0.262542
0.0255139	0.262078
0.0255117	0.26205
0.0254535	0.261881
0.0254288	0.26156
0.0253688	0.261497
0.0253188	0.26123
0.0252865	0.259793
0.0252835	0.259626
0.0251833	0.259314
0.0251623	0.258733
0.0251316	0.258515
0.0251277	0.258272
0.0251141	0.258165
0.0250985	0.257667
0.0250898	0.257452
0.0250159	0.257357
0.025001	0.257257
0.0249977	0.256531
0.0249921	0.256278
0.0249494	0.255723
0.0249258	0.254861
0.0248673	0.253868
0.024842	0.253749
0.0248262	0.253191
0.0248106	0.253051
0.0247219	0.252925
0.0246945	0.251809
0.0246888	0.251325
0.0246738	0.250846
0.0246722	0.250233
0.0246187	0.249821
0.0246024	0.249767
0.024601	0.248966
0.0245879	0.248471
0.0245854	0.247583
0.0245835	0.247559
0.0245779	0.246985
0.0245759	0.246384
0.0245646	0.246025
0.0245226	0.245767
0.0245194	0.245743
0.0245178	0.245452
0.0244512	0.244477
0.0244173	0.244077
0.0244118	0.243894
0.0244004	0.243858
0.0243041	0.243693
0.0241773	0.243452
0.0241256	0.242977
0.0241214	0.242973
0.0240989	0.242918
0.0240873	0.242897
0.0240424	0.242657
0.0239521	0.242459
0.0238874	0.241581
0.0238088	0.241555
0.0237996	0.241252
0.0237829	0.240574
0.0237431	0.240188
0.023723	0.239802
0.0236416	0.239416
0.023544	0.239199
0.0235255	0.238736
0.0235095	0.238066
0.0234976	0.237689
0.0234794	0.237519
0.0233725	0.236473
0.023355	0.235054
0.0233309	0.234305
0.0232811	0.234159
0.0232295	0.233939
0.0232207	0.233848
0.0232075	0.233744
0.0232033	0.233136
0.0231952	0.233075
0.0231696	0.232393
0.0231435	0.23232
0.0231151	0.231561
0.0231145	0.231549
0.0229985	0.230819
0.0229947	0.230195
0.0229898	0.229655
0.0228814	0.229438
0.0228666	0.22936
0.0228422	0.228992
0.0228387	0.228818
0.02274	0.22831
0.0227193	0.228143
0.0226866	0.227707
0.0226459	0.227663
0.0226248	0.227515
0.022605	0.227444
0.0225963	0.227266
0.0225764	0.226581
0.0225636	0.226402
0.0225349	0.226113
0.0225065	0.225749
0.0225026	0.225609
0.0222923	0.224988
0.0222355	0.223831
0.0222171	0.2234
0.022124	0.223009
0.0221165	0.222911
0.0221077	0.222462
0.0220889	0.2221
0.022024	0.222083
0.0219993	0.22175
0.0219777	0.221554
0.0219593	0.221273
0.0219573	0.221071
0.0218754	0.220863
0.0218504	0.220827
0.0218201	0.220515
0.0217619	0.219699
0.0217493	0.219195
0.0217146	0.218888
0.0217084	0.218885
0.0216733	0.217386
0.0216372	0.217171
0.0215888	0.217067
0.021562	0.216754
0.0215053	0.216211
0.02149	0.215177
0.0214651	0.215172
0.0214636	0.215012
0.0214548	0.214142
0.0214513	0.213737
0.0214222	0.213452
0.0214179	0.212305
0.0213811	0.211699
0.0213747	0.211154
0.0213494	0.211125
0.0213408	0.210952
0.0213342	0.210464
0.0213177	0.210394
0.0212958	0.210186
0.0212853	0.209541
0.0212536	0.209478
0.0212225	0.20814
0.0212219	0.20749
0.0212127	0.2073
0.0212053	0.207254
0.0211881	0.206062
0.0211837	0.205782
0.021155	0.205644
0.0211176	0.205268
0.0211031	0.205154
0.0211022	0.205024
0.0211021	0.204963
0.0210961	0.204668
0.0210923	0.204364
0.0210707	0.203908
0.021032	0.203706
0.0209778	0.203531
0.0209723	0.203387
0.0209264	0.203027
0.0209105	0.20279
0.0208708	0.202689
0.0208475	0.2022
0.0208326	0.201955
0.0207352	0.201562
0.0207213	0.200223
0.0206825	0.200197
0.0206199	0.19929
0.0205285	0.198832
0.0204186	0.198738
0.0204157	0.198609
0.020359	0.19766
0.0202731	0.196835
0.0202116	0.196816
0.0201774	0.196669
0.0201407	0.196537
0.0201229	0.196368
0.0200797	0.196119
0.0200515	0.195607
0.0199982	0.195541
0.0199872	0.195453
0.0199836	0.195209
0.0199554	0.194675
0.0199498	0.194332
0.0198374	0.194321
0.0197831	0.1943
0.0196721	0.193604
0.0196613	0.193583
0.0195823	0.192702
0.0195654	0.1926
0.0195377	0.192034
0.019521	0.191882
0.0194765	0.19129
0.019461	0.19102
0.0194497	0.190511
0.0194486	0.190345
0.0194174	0.190135
0.019393	0.190068
0.0193884	0.189879
0.0193822	0.189871
0.0193735	0.189319
0.0193391	0.189304
0.0193349	0.189261
0.0192726	0.189047
0.0192675	0.187971
0.0192083	0.18683
0.0191916	0.186613
0.0191801	0.186156
0.0191453	0.185953
0.0190168	0.185846
0.0189683	0.184928
0.018944	0.18469
0.0189439	0.184598
0.0189311	0.184551
0.0189202	0.184148
0.018879	0.183718
0.0188673	0.183682
0.0188348	0.18333
0.0188272	0.182503
0.0188126	0.182483
0.018806	0.182252
0.0188024	0.182158
0.0187965	0.181604
0.018777	0.181155
0.0187698	0.180359
0.0187689	0.180013
0.0187486	0.179988
0.0187463	0.178878
0.0187255	0.178197
0.0187234	0.178057
0.0187009	0.177998
0.0186913	0.177493
0.0186611	0.177385
0.0186359	0.17735
0.0185397	0.176637
0.0185332	0.176417
0.0184795	0.176351
0.0184754	0.17606
0.0183298	0.175953
0.0183207	0.174747
0.0182782	0.174636
0.0182401	0.174609
0.0182289	0.173264
0.0181924	0.172838
0.0181805	0.172663
0.0181502	0.172487
0.0181288	0.171946
0.0181279	0.171577
0.0180897	0.171507
0.0180567	0.171154
0.0180518	0.171118
0.0180423	0.171054
0.0179961	0.170711
0.0179316	0.169862
0.0179295	0.168986
0.0179125	0.168188
0.0178763	0.167762
