ExampleD	ExampleD
Reference Pedigree	Family tree
7.7644E-08	209804
7.75044E-08	209488
7.72185E-08	209459
7.72146E-08	208882
7.71005E-08	208613
7.70003E-08	207983
7.69157E-08	207579
7.67398E-08	207475
7.67227E-08	206698
7.65867E-08	206525
7.65648E-08	206106
7.63975E-08	205993
7.55565E-08	205857
7.55483E-08	205729
7.54399E-08	205325
7.53044E-08	205318
7.52762E-08	203734
7.51895E-08	203567
7.49227E-08	203335
7.48556E-08	202703
7.47204E-08	201908
7.47024E-08	201827
7.46452E-08	201045
7.45982E-08	199297
7.43032E-08	198847
7.40128E-08	198836
7.38501E-08	198.49
7.37875E-08	198347
7.36179E-08	198286
7.34711E-08	197888
7.31374E-08	197186
7.28098E-08	197.01
7.24688E-08	196109
7.23135E-08	195962
7.23125E-08	195955
7.22572E-08	195234
7.21357E-08	195.08
7.17825E-08	195015
7.15226E-08	194.81
7.13694E-08	194723
7.11191E-08	194255
7.10629E-08	193738
7.09801E-08	192514
7.09515E-08	191353
7.07005E-08	190.37
7.02284E-08	189659
7.00468E-08	188392
7.0032E-08	188103
6.96457E-08	187951
6.91012E-08	187456
6.90634E-08	186858
6.90531E-08	186427
6.86625E-08	185999
6.83792E-08	185777
6.81166E-08	185484
6.77722E-08	184596
6.77266E-08	183833
6.76699E-08	183711
6.70135E-08	183498
6.67299E-08	183428
6.66682E-08	183366
6.64183E-08	182614
6.63542E-08	182207
6.62028E-08	182099
6.60298E-08	179896
6.59917E-08	179734
6.59242E-08	179267
6.57418E-08	179267
6.54268E-08	178.76
6.54123E-08	178737
6.54025E-08	178.03
6.53925E-08	177917
6.53377E-08	177644
6.52414E-08	176815
6.52183E-08	176804
6.51648E-08	176631
6.48935E-08	175828
6.47922E-08	175431
6.45487E-08	175.32
6.45085E-08	175169
6.44313E-08	174684
6.42292E-08	174377
6.3444E-08	173776
6.32468E-08	172305
6.30434E-08	171682
6.29756E-08	171166
6.27681E-08	170862
6.26981E-08	170174
6.2485E-08	169621
6.24407E-08	169241
6.2296E-08	169145
6.21779E-08	169073
6.18137E-08	168461
6.17409E-08	167444
6.15158E-08	167174
6.1289E-08	166774
6.11077E-08	166.6
6.10689E-08	166521
6.0839E-08	166246
6.07897E-08	166158
6.07713E-08	165545
6.07541E-08	165379
6.06544E-08	165.08
6.06282E-08	164807
6.05715E-08	164556
6.03782E-08	164483
6.03571E-08	164461
6.00658E-08	164.17
5.95188E-08	163865
5.95085E-08	163154
5.93417E-08	162724
5.8944E-08	161895
5.89302E-08	160927
5.89061E-08	160.67
5.88877E-08	160318
5.88556E-08	160292
5.88236E-08	160224
5.86888E-08	159.41
5.8651E-08	158708
5.84862E-08	158274
5.81363E-08	158013
5.80241E-08	157492
5.78197E-08	157213
5.74983E-08	157005
5.73759E-08	156931
5.73141E-08	156.07
5.70852E-08	155632
5.70833E-08	155454
5.69329E-08	154982
5.69281E-08	154697
5.69235E-08	153467
5.67264E-08	152.97
5.64456E-08	152.57
5.64288E-08	152.55
5.61594E-08	152468
5.60451E-08	151752
5.56464E-08	151633
5.56164E-08	149792
5.53043E-08	149165
5.52774E-08	148947
5.52603E-08	148835
5.50718E-08	148318
5.47716E-08	147821
5.47186E-08	147805
5.46511E-08	147.34
5.46027E-08	147045
5.44146E-08	146942
5.44086E-08	146716
5.43548E-08	146393
5.42901E-08	146306
5.42053E-08	144195
5.41058E-08	142864
5.39529E-08	142737
5.38856E-08	142219
5.37632E-08	141.98
5.36834E-08	140725
5.36602E-08	140479
5.36466E-08	140327
5.35954E-08	140208
5.34326E-08	139941
5.33581E-08	139073
0.05329	137309
5.32645E-08	137259
5.27207E-08	137022
5.27042E-08	136622
5.25848E-08	136118
5.25128E-08	136038
5.22883E-08	135999
5.22019E-08	135621
5.17372E-08	135457
5.16138E-08	135.15
5.15801E-08	134956
5.12737E-08	134657
5.11477E-08	134414
5.09977E-08	133538
5.08164E-08	132975
5.06856E-08	132899
5.05667E-08	132766
5.05167E-08	132704
5.04426E-08	132681
5.04048E-08	132412
5.03532E-08	131851
5.02776E-08	131251
5.0144E-08	130998
5.00708E-08	130902
4.98391E-08	130295
4.9813E-08	129924
4.96851E-08	129693
4.96669E-08	129301
4.95918E-08	128559
4.95325E-08	127643
4.95015E-08	127503
4.94461E-08	127309
4.93936E-08	127136
4.91192E-08	126523
4.90477E-08	125735
4.89987E-08	125677
4.86488E-08	125566
4.85654E-08	125103
4.83757E-08	125067
4.82968E-08	124387
4.81196E-08	123258
4.79431E-08	123118
4.79271E-08	122771
4.76617E-08	122769
4.76063E-08	122765
4.75485E-08	122722
4.75203E-08	122638
4.73209E-08	122.51
4.72736E-08	122418
4.70454E-08	121044
4.69246E-08	120497
4.67842E-08	120089
4.65775E-08	119.31
4.63719E-08	118.92
4.62151E-08	118176
4.61993E-08	117774
4.60454E-08	117385
4.5967E-08	117.35
4.59494E-08	117217
4.58201E-08	115603
4.56765E-08	115148
4.56656E-08	114818
4.54705E-08	114487
4.53335E-08	114318
4.52771E-08	113777
4.50757E-08	113751
4.5011E-08	113463
4.4852E-08	113174
4.48504E-08	112881
4.4777E-08	111343
4.46358E-08	111222
4.43977E-08	110929
4.43252E-08	110927
4.43086E-08	110912
4.41936E-08	110808
4.40988E-08	110.78
4.39511E-08	110216
4.39421E-08	110154
4.38135E-08	110082
4.37389E-08	109.6
4.37366E-08	109.46
4.36816E-08	109316
4.36453E-08	108801
4.35126E-08	108.73
4.33364E-08	108602
4.31766E-08	108.01
4.31377E-08	107809
4.2983E-08	107205
4.29048E-08	106665
4.27598E-08	106394
4.25099E-08	106209
4.21924E-08	106144
4.21217E-08	105835
4.20469E-08	105205
4.20284E-08	104774
4.19653E-08	104703
4.18695E-08	104657
4.15796E-08	104036
4.1524E-08	103184
4.12497E-08	103171
4.11366E-08	102729
4.11306E-08	102602
4.1092E-08	102379
4.09574E-08	102129
4.09559E-08	102125
4.09553E-08	102094
4.07499E-08	101634
4.0688E-08	101324
4.0632E-08	101025
4.05917E-08	100839
4.0278E-08	100492
4.01995E-08	100364
4.00824E-08	100347
4.00457E-08	100265
4.00097E-08	100137
3.99768E-08	99.8868
3.99753E-08	99.5129
3.98397E-08	99.4195
3.94797E-08	99.2222
3.94106E-08	98.5503
3.93732E-08	98332
3.92881E-08	98.2031
3.92471E-08	97.1772
3.92319E-08	96.4929
3.92242E-08	95.9682
3.91323E-08	95.7557
3.91072E-08	95.6944
3.88867E-08	95024
3.87987E-08	93818
3.86017E-08	93.0919
3.83732E-08	92.8982
3.82305E-08	92.7392
3.8186E-08	92.1533
3.81719E-08	91.8303
3.80313E-08	91.6722
3.78485E-08	91.1858
3.78258E-08	91.1849
3.75581E-08	90.8594
3.71472E-08	90.5002
3.71373E-08	90.3572
3.70431E-08	89.6012
3.67703E-08	89.3388
3.67082E-08	89.2878
3.65771E-08	88.8295
3.65558E-08	88.6366
3.63655E-08	88.5355
3.6235E-08	88.5179
3.61565E-08	88.2574
3.60772E-08	88.1085
3.60084E-08	87.8722
3.60055E-08	87.5877
3.57971E-08	87.4822
3.56744E-08	87.4774
3.56712E-08	87.4743
3.55721E-08	87.2171
3.55412E-08	87.0643
3.53378E-08	86.2576
3.5306E-08	85.7576
3.5257E-08	84966
3.52527E-08	84.8574
3.5096E-08	84.7075
3.49571E-08	84.6304
3.49533E-08	84.5679
3.49001E-08	84.5042
3.48581E-08	84.0455
3.44273E-08	83321
3.43879E-08	83.1049
3.43214E-08	83055
3.41592E-08	82.9796
3.41268E-08	82.9651
3.40589E-08	82.9437
3.37743E-08	82.7277
3.37243E-08	81.7117
3.33666E-08	81.6584
3.33607E-08	81.5534
3.3353E-08	80.9053
3.32542E-08	80.8862
3.31491E-08	80.6397
3.29452E-08	80.3254
3.29359E-08	80.0572
3.27795E-08	79.9205
3.27459E-08	79.2737
3.26977E-08	79.2268
3.25973E-08	78.6188
3.25487E-08	78.5544
3.24012E-08	78.5465
3.19862E-08	78.4945
3.18916E-08	78.4429
3.18099E-08	78.1632
3.17835E-08	77.9726
3.16976E-08	77.7931
3.16787E-08	77.7703
3.12469E-08	77.5827
3.12403E-08	77.4845
0.03115	77.3496
3.10978E-08	77.1979
3.10512E-08	76.9215
3.09814E-08	76655
3.09783E-08	76.5669
3.08415E-08	76.2068
3.07812E-08	76.1081
3.05672E-08	76.1056
3.05288E-08	76.0315
3.03125E-08	75.9307
3.02625E-08	75.8282
3.00132E-08	75.7613
2.99892E-08	75.7273
2.99022E-08	75.3923
2.95006E-08	75.3079
2.94888E-08	75.1062
2.94676E-08	74.8619
2.93116E-08	74.8458
2.89913E-08	74485
2.89029E-08	74.3282
2.88678E-08	73.8656
2.88434E-08	73.7113
2.85846E-08	73.7083
2.85263E-08	73.5496
2.84661E-08	73.5017
2.8214E-08	73.3091
2.80979E-08	73.1271
2.80611E-08	72.9704
2.80592E-08	72.8274
2.78139E-08	72.7587
2.76198E-08	72.2935
2.74885E-08	72292
2.74044E-08	72.0432
2.73679E-08	71.9759
2.73408E-08	71.6152
2.72053E-08	71.5459
2.71667E-08	70.9669
2.71597E-08	70956
2.70614E-08	70.8084
2.69604E-08	70.6259
2.6685E-08	70.2584
2.66777E-08	70.0253
2.66765E-08	69427
2.66302E-08	69215
2.66233E-08	68.9916
2.66218E-08	68.3917
2.66037E-08	68331
2.65348E-08	68.2031
2.6381E-08	68.1777
2.62387E-08	67.5363
2.61664E-08	67167
2.61273E-08	67.0273
2.60811E-08	66.9231
2.60387E-08	66.4835
2.59728E-08	66.3826
2.5861E-08	66.3557
2.58035E-08	66.2435
2.53333E-08	65.5452
2.50217E-08	65.5343
2.49999E-08	65.4764
2.48619E-08	65.2079
2.47847E-08	65.2025
2.47372E-08	65.1922
2.47181E-08	64.7423
2.46402E-08	64.5102
2.45843E-08	64346
2.45639E-08	63992
2.45524E-08	63.9837
2.44789E-08	63.9344
2.44301E-08	63.8735
2.42265E-08	63.7906
2.42085E-08	63484
2.40364E-08	63.2795
2.40196E-08	62.9912
2.39314E-08	62.7131
2.39207E-08	62.1702
2.39009E-08	61.7227
0.02378	61515
2.37734E-08	61.5121
2.3742E-08	61.2876
2.37323E-08	61.2519
2.36301E-08	61.0334
2.3449E-08	60.9805
2.3445E-08	60.9757
2.33889E-08	60.5215
2.33684E-08	60461
2.32954E-08	60.1593
2.32512E-08	60.1104
2.32469E-08	59.9783
2.32019E-08	59962
2.31721E-08	59.6888
2.3126E-08	59.6712
2.30363E-08	59.5829
2.30013E-08	59.4187
2.29622E-08	59.3416
2.29334E-08	59.2633
2.28969E-08	59.0582
2.28691E-08	58.9912
2.27902E-08	58.9062
2.27582E-08	58.8555
2.27302E-08	58.8454
2.27144E-08	58.6702
2.26952E-08	58.5091
2.26228E-08	58.4764
0.02262	58.3633
2.25723E-08	57955
2.25516E-08	57.8712
2.2332E-08	57.6739
2.23001E-08	57.1501
2.2222E-08	57.1391
2.21309E-08	56.8773
2.20563E-08	56.7849
2.20495E-08	56.0324
2.20366E-08	55.9151
2.20139E-08	55.8767
2.20084E-08	55.8007
2.19736E-08	55.7526
2.18925E-08	55.4674
2.18618E-08	55456
2.18358E-08	55.3508
2.17333E-08	55.3115
2.1723E-08	55.2751
2.15335E-08	55.2521
2.15239E-08	54.9859
2.1485E-08	54.47
2.14806E-08	54.3968
2.14782E-08	54.0857
2.14713E-08	53.9652
2.12905E-08	53.9127
2.11816E-08	53.3896
2.11662E-08	53263
2.11373E-08	53197
2.11245E-08	53.1866
2.10768E-08	53.1795
2.1054E-08	53.0685
2.09501E-08	53.0151
2.09208E-08	52.9682
2.09129E-08	52.9204
2.08409E-08	52.3631
2.07995E-08	52.3601
2.05831E-08	51.9086
2.05786E-08	51.8085
2.05746E-08	51.7735
2.05539E-08	51.5726
2.05438E-08	51.2618
2.05318E-08	51.1733
2.05035E-08	50.4051
2.04668E-08	50.3622
2.03421E-08	50.1689
2.03334E-08	50.0163
2.02723E-08	50.0082
2.02129E-08	49.8569
2.01996E-08	49.6518
2.01357E-08	49.5989
2.01079E-08	49441
1.99908E-08	49.0431
1.99741E-08	48.6034
1.99641E-08	48.5857
1.98522E-08	47.8105
1.98238E-08	47.6958
1.9745E-08	46.9023
1.94175E-08	46.8664
1.93665E-08	46.6338
1.93188E-08	46.5537
1.93005E-08	46.4696
1.92024E-08	46.2443
1.91389E-08	45.8658
1.91082E-08	45684
1.91018E-08	45.4428
1.90191E-08	45.3836
1.90189E-08	45.1928
1.89726E-08	45182
1.89569E-08	45.0098
1.89331E-08	44.9833
1.88986E-08	44.7619
1.88969E-08	44.5996
1.87516E-08	44437
1.87383E-08	44.2729
1.85349E-08	44.2506
1.84426E-08	43.5541
1.83781E-08	43.5087
1.83747E-08	43.4794
1.83437E-08	43.3619
1.83055E-08	43.0437
1.8151E-08	42.9627
1.8146E-08	42.7303
1.80954E-08	42.7199
1.80105E-08	42.6586
1.79157E-08	42.2767
1.78884E-08	42.2753
1.78805E-08	42.2574
1.78433E-08	42.1065
1.77992E-08	42.0681
1.77878E-08	42.0555
1.77358E-08	42.0349
1.77085E-08	41.6265
1.76566E-08	41.3877
1.75252E-08	41.3521
1.74603E-08	41.3114
1.7399E-08	41.0897
1.73467E-08	41.0383
1.72928E-08	40.9329
1.72356E-08	40.8017
1.72323E-08	40.5604
1.72159E-08	40.4252
1.71387E-08	40.1875
1.71296E-08	40.0269
1.70733E-08	39.9248
1.70472E-08	39.8166
1.69931E-08	39.6439
1.69843E-08	39.4435
1.69223E-08	39.2636
1.67341E-08	38.7788
1.67219E-08	38.6366
1.66916E-08	38593
1.66433E-08	38.5547
1.64568E-08	38.4949
1.63828E-08	38.4365
1.62644E-08	38.2405
1.6257E-08	38.0243
1.61862E-08	37.9921
1.60268E-08	37.6102
1.59677E-08	37.5516
1.58683E-08	37494
1.57886E-08	37.4826
1.57704E-08	37474
1.57369E-08	37.4371
1.57035E-08	37.2061
1.56213E-08	36.9673
1.55445E-08	36.8549
1.54484E-08	36.8139
1.54379E-08	36.7141
1.54168E-08	36.2146
1.53636E-08	36.0852
1.52547E-08	36075
1.52291E-08	35.9572
1.52229E-08	35.9539
1.51686E-08	35.9311
1.51318E-08	35.8366
1.51011E-08	35.3594
1.50357E-08	35.2834
1.50242E-08	35.2524
1.49716E-08	35.1993
1.48915E-08	35098
1.48653E-08	34.9352
1.4827E-08	34.7603
1.47983E-08	34.6858
1.47123E-08	34.6721
1.45977E-08	34.6642
1.45284E-08	34.5229
1.4514E-08	34.4056
1.4432E-08	34.1902
1.44163E-08	34.1478
1.43917E-08	34.1457
1.43292E-08	33.8062
1.42649E-08	33.6482
1.42457E-08	33.5817
1.42228E-08	33469
1.41384E-08	33.4231
1.4136E-08	33.3384
1.39792E-08	33.2892
1.39567E-08	33.1563
1.38156E-08	33.0321
1.37458E-08	32.9473
1.36905E-08	32.8243
1.36858E-08	32.6059
1.35959E-08	32.4902
1.35581E-08	32.3627
1.34521E-08	32.2717
1.31317E-08	32.2511
1.30878E-08	32.0814
1.30598E-08	31.8349
1.30481E-08	31.7488
1.29566E-08	31.6807
1.27765E-08	31.6358
1.2772E-08	31.4666
1.27564E-08	31.2456
0.01274	31.1857
1.26435E-08	31.1755
1.24238E-08	31072
1.23513E-08	30.8789
1.23418E-08	30.8663
1.21219E-08	30.6416
1.21064E-08	30.6048
1.20639E-08	30.5125
1.20535E-08	30.2904
1.20277E-08	29.6749
1.19599E-08	29.4653
1.1927E-08	29.3486
1.18779E-08	29.0045
1.17415E-08	28.9961
1.17396E-08	28.9363
1.16935E-08	28.6844
1.16438E-08	28.6631
1.16303E-08	28.5506
1.16171E-08	28.5384
1.15857E-08	28.4341
1.15656E-08	28.4133
1.15338E-08	28.0406
1.14331E-08	27.9079
1.1375E-08	27.8455
1.13697E-08	27.7744
1.1269E-08	27.7738
1.12634E-08	27.7544
1.11716E-08	27.6626
1.11637E-08	27.5983
1.11408E-08	27.5268
1.09924E-08	27475
1.09599E-08	27.3255
1.08256E-08	27.3162
1.06759E-08	27.2668
1.06486E-08	27.1978
1.03996E-08	27.1601
1.02775E-08	27.0297
1.02212E-08	27.0181
1.01413E-08	27.0086
1.00647E-08	26.8955
1.00628E-08	26.8678
1.00572E-08	26.8331
1.00131E-08	26.8129
9.91238E-09	26.7226
9.89084E-09	26.6901
9.83021E-09	26.4755
9.79664E-09	26.4246
9.79295E-09	26.3079
9.75116E-09	26.0456
9.71321E-09	26.0108
9.70305E-09	25.7306
9.6156E-09	25.6002
9.59141E-09	25.5409
9.57862E-09	25.5219
9.55432E-09	25.4632
9.49849E-09	25.4465
9.49206E-09	25.4059
9.45702E-09	25.3022
9.41333E-09	25.2008
9.39001E-09	25.1915
9.38621E-09	25.1635
9.37065E-09	25.0667
9.33025E-09	25.0122
9.31132E-09	24954
9.03599E-09	24.9164
9.03493E-09	24.6084
9.03227E-09	24.4798
9.01325E-09	24.3937
8.92159E-09	24.2952
8.89276E-09	24.2849
8.86779E-09	23.9764
8.85996E-09	23.8883
8.82334E-09	23.8491
8.79968E-09	23.8344
8.72605E-09	23.8239
8.72131E-09	23.8098
8.60751E-09	23.7631
8.5806E-09	23755
8.48215E-09	23.7534
8.40402E-09	23.6381
8.38507E-09	23.5247
8.38084E-09	23.3431
8.37682E-09	23.3276
8.32336E-09	23.3095
8.31129E-09	23.2848
8.30071E-09	23.1978
8.20318E-09	23.1222
8.1813E-09	23055
8.02716E-09	22.9231
8.01008E-09	22802
8.0015E-09	22.5745
7.96821E-09	22.5149
7.96586E-09	22.1965
7.94967E-09	22.1495
7.94218E-09	22.1458
7.92031E-09	22.0663
7.8171E-09	22.0281
7.81181E-09	21.9902
7.73876E-09	21.8968
7.73364E-09	21.8721
7.68414E-09	21.8535
7.65655E-09	21.8528
7.64534E-09	21.8423
7.64431E-09	21.7803
7.63148E-09	21.6783
7.61448E-09	21.4876
7.5895E-09	21.3884
7.58539E-09	21.3624
7.52337E-09	21.2747
7.51233E-09	21044
7.50228E-09	20.9608
7.38526E-09	20.9012
7.35914E-09	20.8965
7.34407E-09	20.5555
7.34016E-09	20.4918
7.33767E-09	20.4676
7.26008E-09	20.4624
7.25298E-09	20.4497
7.24889E-09	20.1963
7.24076E-09	20.0854
7.2346E-09	20.0465
7.22685E-09	19.8041
7.18118E-09	19.7897
7.11638E-09	19.6938
7.08265E-09	19.6849
7.05924E-09	19.6803
7.05012E-09	19.6024
6.93525E-09	19.6
6.93378E-09	19.4855
6.87801E-09	19.4393
6.83355E-09	19.4059
6.77322E-09	19.2192
6.74427E-09	19.2058
0.006732	19.1413
6.71242E-09	19.1299
6.69842E-09	19.0719
6.68696E-09	18.9858
6.68659E-09	18.9419
6.67074E-09	18.6807
6.63321E-09	18.5246
6.59923E-09	18.4868
6.58596E-09	18437
6.50908E-09	18.2992
6.48883E-09	18.2715
6.46032E-09	18.2579
6.4475E-09	18.2407
6.44571E-09	18.1717
6.42895E-09	17.9079
6.38689E-09	17.8295
6.37722E-09	17.7999
6.35699E-09	17.7529
6.35362E-09	17.6402
6.33295E-09	17.5892
6.31355E-09	17.5844
6.30596E-09	17.5794
6.26467E-09	17498
6.24058E-09	17.4588
6.22395E-09	17.4378
6.20355E-09	17.3857
6.17287E-09	17.3703
6.16082E-09	17.2476
6.15298E-09	17.2061
6.10669E-09	17.1882
6.10632E-09	17032
6.05993E-09	17.0271
6.01227E-09	16.9544
6.00809E-09	16.9149
6.00085E-09	16863
5.99063E-09	16815
5.98235E-09	16.6051
5.93331E-09	16.6028
5.88564E-09	16573
5.87796E-09	16.5706
5.87616E-09	16507
5.85537E-09	16.4455
5.84097E-09	16.2151
5.82935E-09	16.1952
5.81959E-09	15.9895
5.79721E-09	15.9355
5.78615E-09	15.8492
5.78063E-09	15.8375
5.76572E-09	15.8091
5.75105E-09	15.8005
5.74836E-09	15.7489
5.74314E-09	15.4011
5.72115E-09	15.3554
5.71746E-09	15213
5.71459E-09	15.1369
5.67136E-09	15.1212
5.62711E-09	15.0068
5.53167E-09	14.9041
5.5122E-09	14.8872
5.51041E-09	14.8727
5.49891E-09	14.8674
5.4722E-09	14.8339
5.44935E-09	14.7952
5.37812E-09	14.7828
5.35326E-09	14.7272
5.31589E-09	14.6365
5.31006E-09	14.5969
5.28241E-09	14529
5.21818E-09	14467
5.19138E-09	14.4494
5.15523E-09	14.3452
4.95903E-09	14.3284
4.94604E-09	14.3257
4.85749E-09	14.3214
4.82877E-09	14.3118
4.80897E-09	14.2634
4.76173E-09	14.0387
4.74704E-09	14.0261
4.73328E-09	13.8272
4.69754E-09	13.8035
4.67458E-09	13.7279
4.65831E-09	13.6009
4.64447E-09	13.5635
4.63939E-09	13.3422
4.63342E-09	13.1448
4.60216E-09	13.0391
4.50604E-09	13.0358
4.47454E-09	13.0281
4.46354E-09	12.9247
4.45295E-09	12.9193
4.4152E-09	12.8177
4.40511E-09	12.7452
4.40448E-09	12662
4.4032E-09	12.5003
4.39993E-09	12.3673
4.39888E-09	12.3373
4.39087E-09	12.3331
4.37145E-09	12.2169
4.36657E-09	12.1975
4.35118E-09	12.1023
4.34946E-09	12.0568
4.34769E-09	11.8777
4.3386E-09	11833
4.33357E-09	11823
4.31844E-09	11.7835
4.31727E-09	11609
4.30486E-09	11.5792
4.29155E-09	11.5389
4.28488E-09	11.3957
4.26331E-09	11.3829
4.24841E-09	11.3687
4.24797E-09	11.2619
4.23501E-09	11.2437
4.22615E-09	11.0995
4.21681E-09	11.0434
4.20252E-09	11.0019
4.18448E-09	10.9937
4.18304E-09	10.9278
4.15241E-09	10.9138
4.1289E-09	10.9056
4.08085E-09	10.8641
4.02111E-09	10.6909
3.89069E-09	10.6245
3.88933E-09	10.4
3.88703E-09	10.3603
3.88444E-09	10.3143
3.84271E-09	10.3103
3.83405E-09	10.2028
3.82803E-09	10.1593
3.81684E-09	10.1393
3.78362E-09	10.1146
3.77782E-09	10.0538
3.76115E-09	10.0329
3.7562E-09	9.96687
3.72318E-09	9.85889
3.70719E-09	9.76091
3.64653E-09	9.6952
3.6453E-09	9.61832
3.5597E-09	9.59327
3.55118E-09	9.58747
3.52531E-09	9.42393
3.52122E-09	9.30305
3.50719E-09	9.1936
3.50674E-09	9.17279
3.50193E-09	9.13976
3.49972E-09	9.11471
3.43823E-09	9.03788
3.41974E-09	8.99073
3.39116E-09	8.96111
3.37978E-09	8.91861
3.37075E-09	8.86738
3.36133E-09	8.84571
3.3543E-09	8.83869
3.3383E-09	8.79007
3.32815E-09	8.75859
3.3202E-09	8.75693
3.26496E-09	8.75208
3.23186E-09	8.74113
3.22896E-09	8.59315
3.2072E-09	8581
3.20382E-09	8.50065
3.20002E-09	8.43194
3.19646E-09	8.37574
0.003148	8.34825
3.12265E-09	8.33181
3.10365E-09	8.21355
3.09942E-09	8.08483
3.04775E-09	8.04283
3.04367E-09	8.03048
3.04262E-09	8.00747
3.04007E-09	7.93552
3.01402E-09	7.91847
2.98477E-09	7.83721
2.94174E-09	7.82201
2.89653E-09	7.82002
2.89167E-09	7.77559
2.88481E-09	7.7754
2.84195E-09	7.72492
2.83993E-09	7.70162
2.83646E-09	7.63228
2.82574E-09	7.62569
2.80872E-09	7.61875
2.79547E-09	7.6125
2.78657E-09	7.55644
2.78235E-09	7.52395
2.77343E-09	7.49766
2.76333E-09	7.44048
2.74165E-09	7.42764
2.73089E-09	7.38799
2.72809E-09	7.3388
2.69584E-09	7.27976
2.66484E-09	7.2432
2.64911E-09	7.21558
2.64024E-09	7.15821
2.60474E-09	7.09727
2.58165E-09	6.90626
2.55381E-09	6.88337
2.54916E-09	6.87256
2.53553E-09	6.86978
2.52739E-09	6.86044
2.5208E-09	6.78959
2.49731E-09	6.74577
2.48091E-09	6.72186
2.44713E-09	6.66907
2.4467E-09	6.65449
2.42732E-09	6.55952
2.4167E-09	6.48358
2.40827E-09	6.46935
2.40149E-09	6.44779
2.3665E-09	6.39883
2.34467E-09	6.36627
2.3213E-09	6.32995
2.30162E-09	6.20526
2.29877E-09	6.09924
2.28318E-09	5.9632
2.23458E-09	5.88697
2.23239E-09	5.86045
2.14517E-09	5.85083
2.10648E-09	5.82434
2.05258E-09	5.75063
2.04705E-09	5.72153
2.0373E-09	5.69477
2.02507E-09	5.63337
2.02266E-09	5.60118
2.02193E-09	5.53825
2.01692E-09	5.50328
2.01506E-09	5.5004
2.00643E-09	5.46634
1.95233E-09	5.43883
1.93756E-09	5.32799
1.93306E-09	5.31489
1.8911E-09	5.29684
1.8795E-09	5.18419
1.86314E-09	5.11778
1.86146E-09	5.02074
1.85847E-09	4.95322
1.85416E-09	4.91222
1.83428E-09	4.5605
1.83255E-09	4.48893
1.81208E-09	4.48863
1.79118E-09	4.4216
1.78067E-09	4.35187
1.77598E-09	4.24136
1.76848E-09	4.23672
1.74407E-09	4.16047
1.73347E-09	4.15623
1.72674E-09	4.10986
1.71906E-09	4.07196
1.70722E-09	4.04873
1.69921E-09	4.04005
1.69896E-09	4.03096
1.69649E-09	3.97174
1.69428E-09	3.9698
1.6515E-09	3.96961
1.64632E-09	3.96957
1.6451E-09	3.95926
1.63593E-09	3.91605
1.61818E-09	3.90912
1.61676E-09	3.88612
1.59569E-09	3.85669
1.59151E-09	3.83205
1.57308E-09	3.79493
1.56262E-09	3.74406
1.52518E-09	3.69687
1.51339E-09	3.68013
1.48892E-09	3.67965
1.48752E-09	3.66231
1.48224E-09	3.63613
1.46991E-09	3.62814
1.46083E-09	3.54073
1.45302E-09	3.53401
1.40856E-09	3.52832
1.39022E-09	3.52302
1.38168E-09	3.46281
1.37733E-09	3.40595
1.36655E-09	3.39626
1.36382E-09	3.39223
1.36316E-09	3.30297
1.34896E-09	3.28809
1.34335E-09	3.2022
1.33721E-09	3.17559
1.33504E-09	3.17136
1.32627E-09	3.14614
1.32337E-09	3.14148
1.31898E-09	3.12155
1.30183E-09	3.11319
1.26677E-09	3.0835
1.22582E-09	3.07067
1.21723E-09	3.06242
1.21666E-09	3.02982
1.17818E-09	3.0114
1.16867E-09	2.96302
1.14549E-09	2.88925
1.11733E-09	2.84708
1.11065E-09	2.84078
1.10356E-09	2.80751
0.001096	2.80025
1.08957E-09	2.71994
1.08082E-09	2.71179
1.07104E-09	2.63238
1.06985E-09	2.54204
1.06775E-09	2.53063
1.0667E-09	2.50566
1.0379E-09	2.49126
1.02757E-09	2.44819
1.01202E-09	2.43436
1.00377E-09	2.42826
1.0011E-09	2.41412
0.0009967	2.40673
9.92768E-10	2.40455
9.82715E-10	2.39328
9.63648E-10	2.38971
9.60685E-10	2.37362
9.21992E-10	2.36329
9.19517E-10	2.30911
9.15014E-10	2.30485
9.12694E-10	2.27587
9.02681E-10	2266
8.94828E-10	2.24941
8.90913E-10	2.24589
8.65145E-10	2.23526
8.24759E-10	2.22717
8.21254E-10	2.16228
8.0977E-10	2.13404
8.07928E-10	2.07607
8.07077E-10	2.0441
7.51902E-10	2.04047
7.47514E-10	2.0201
7.34395E-10	1.99398
7.3038E-10	1.95993
7.26888E-10	1.94856
7.16618E-10	1.88954
7.11724E-10	1.86903
7.03956E-10	1.85322
6.85809E-10	1.81479
6.66032E-10	1.81003
6.60508E-10	1.80559
6.48411E-10	1.74171
6.46715E-10	1.71285
6.4436E-10	1.67898
6.34102E-10	1.66606
6.11204E-10	1.61228
6.02933E-10	1.59236
6.01498E-10	1.58795
6.00972E-10	1.58739
5.98987E-10	1.58248
5.90545E-10	1.57946
5.89836E-10	1.56951
5.6296E-10	1.5665
5.36229E-10	1.48304
5.29886E-10	1.47887
5.28533E-10	1.47012
5.0745E-10	1.41648
4.98198E-10	1.39193
4.97797E-10	1.37254
4.94125E-10	1.36331
4.87669E-10	1.24747
4.87326E-10	1.24303
4.79884E-10	1.23237
4.67348E-10	1.22703
4.56683E-10	1.22684
